ds,trend,yearly
1981-05-29,11.626398209031455,-2.427660159448405
1981-05-30,11.624429775316635,-2.5076695106263784
1981-05-31,11.622461341601817,-2.5888042744593287
1981-06-01,11.620492907886995,-2.6711588199205636
1981-06-02,11.618524474172174,-2.75477800776147
1981-06-03,11.616556040457354,-2.839649229126896
1981-06-04,11.614587606742534,-2.9256963588296467
1981-06-05,11.612619173027714,-3.012775888733034
1981-06-06,11.610650739312893,-3.1006754325406796
1981-06-07,11.608682305598071,-3.189114712134979
1981-06-08,11.606713871883253,-3.277749050106051
1981-06-09,11.604745438168433,-3.366175306064796
1981-06-10,11.602777004453612,-3.453940108612762
1981-06-11,11.60080857073879,-3.5405501532764982
1981-06-12,11.598840137023972,-3.625484262017021
1981-06-13,11.596871703309152,-3.7082068346098906
1981-06-14,11.59490326959433,-3.7881822684610036
1981-06-15,11.59293483587951,-3.8648898831525202
1981-06-16,11.59096640216469,-3.937838860621143
1981-06-17,11.588997968449869,-4.006582702343477
1981-06-18,11.587029534735048,-4.0707327116948235
1981-06-19,11.585061101020228,-4.129970032716128
1981-06-20,11.583092667305408,-4.184055815294624
1981-06-21,11.581124233590588,-4.232839130160341
1981-06-22,11.579155799875767,-4.276262323572144
1981-06-23,11.577187366160947,-4.3143635791319825
1981-06-24,11.575218932446127,-4.3472765404707845
1981-06-25,11.573250498731307,-4.375226940947108
1981-06-26,11.571282065016486,-4.3985262821140365
1981-06-27,11.569313631301664,-4.417562698546424
1981-06-28,11.567345197586846,-4.432789239635789
1981-06-29,11.565376763872026,-4.444709886173147
1981-06-30,11.563408330157204,-4.4538636981190125
1981-07-01,11.561439896442383,-4.460807557306895
1981-07-02,11.559471462727565,-4.466098022674201
1981-07-03,11.557503029012743,-4.4702728540798695
1981-07-04,11.555534595297923,-4.473832782434187
1981-07-05,11.553566161583102,-4.477224107814677
1981-07-06,11.551597727868284,-4.480822693094118
1981-07-07,11.549629294153462,-4.484919888541616
1981-07-08,11.547660875266594,-4.489710873601473
1981-07-09,11.545692456379726,-4.495285836881127
1981-07-10,11.543724037492858,-4.501624336059167
1981-07-11,11.541755618605992,-4.508593088184821
1981-07-12,11.539787199719123,-4.515947340304296
1981-07-13,11.537818780832255,-4.523335863450664
1981-07-14,11.535850361945387,-4.53030950293946
1981-07-15,11.53388194305852,-4.536333107925466
1981-07-16,11.531913524171653,-4.54080055663443
1981-07-17,11.529945105284785,-4.543052493867184
1981-07-18,11.527976686397917,-4.5423963073949
1981-07-19,11.526008267511049,-4.538127792579425
1981-07-20,11.52403984862418,-4.529553892472755
1981-07-21,11.522071429737313,-4.516015855856869
1981-07-22,11.520103010850445,-4.496912129771227
1981-07-23,11.518134591963577,-4.471720297085481
1981-07-24,11.516166173076709,-4.440017384074695
1981-07-25,11.514197754189842,-4.4014978976019865
1981-07-26,11.512229335302974,-4.355989005670426
1981-07-27,11.510260916416106,-4.303462347439983
1981-07-28,11.508292497529238,-4.244042047431412
1981-07-29,11.50632407864237,-4.178008611171271
1981-07-30,11.504355659755504,-4.105798493141639
1981-07-31,11.502387240868636,-4.0279992493993735
1981-08-01,11.500418821981768,-3.9453403131725744
1981-08-02,11.4984504030949,-3.8586795584967932
1981-08-03,11.496481984208032,-3.76898594084115
1981-08-04,11.494513565321165,-3.677318621045974
1981-08-05,11.492545146434297,-3.5848030862575255
1981-08-06,11.49057672754743,-3.4926048756707964
1981-08-07,11.488608308660561,-3.401901596880074
1981-08-08,11.486639889773695,-3.3138539780598375
1981-08-09,11.484671470886827,-3.229576740106125
1981-08-10,11.482703051999959,-3.150110089923347
1981-08-11,11.48073463311309,-3.0763926304904357
1981-08-12,11.478766214226223,-3.0092364551077386
1981-08-13,11.476797795339355,-2.9493051428693833
1981-08-14,11.474829376452487,-2.8970953011336786
1981-08-15,11.472860957565619,-2.8529222104035883
1981-08-16,11.47089253867875,-2.816910019959302
1981-08-17,11.468924119791883,-2.7889868216997415
1981-08-18,11.466955700905016,-2.7688847982566003
1981-08-19,11.464987282018148,-2.7561455031760693
1981-08-20,11.46301886313128,-2.7501301896903847
1981-08-21,11.461050444244412,-2.7500349642958937
1981-08-22,11.459082025357544,-2.7549104060027543
1981-08-23,11.457113606470678,-2.7636851655928063
1981-08-24,11.45514518758381,-2.7751929451595663
1981-08-25,11.453176768696942,-2.788202159929455
1981-08-26,11.451208349810074,-2.8014475047575647
1981-08-27,11.449239930923206,-2.8136625891393634
1981-08-28,11.44727151203634,-2.823612768866776
1981-08-29,11.445303093149471,-2.830127290744595
1981-08-30,11.443334674262603,-2.832129879548526
1981-08-31,11.441366255375735,-2.828666933438508
1981-09-01,11.439397836488867,-2.81893255444409
1981-09-02,11.437429417602,-2.802289722841124
1981-09-03,11.435460998715133,-2.7782870260547425
1981-09-04,11.433492579828265,-2.7466704713926786
1981-09-05,11.431524160941397,-2.707390044193451
1981-09-06,11.42955574205453,-2.6606008152191807
1981-09-07,11.427587323167662,-2.606658549396079
1981-09-08,11.425618904280794,-2.5461099181804814
1981-09-09,11.423650485393926,-2.479677565712732
1981-09-10,11.421682066507058,-2.408240420373473
1981-09-11,11.41971364762019,-2.3328097744006278
1981-09-12,11.417745228733322,-2.2545017711770847
1981-09-13,11.415776809846454,-2.1745070393425583
1981-09-14,11.413808390959586,-2.094058292213668
1981-09-15,11.411839972072718,-2.014396767843511
1981-09-16,11.409871553185852,-1.9367384177947196
1981-09-17,11.407903134298984,-1.8622407603903546
1981-09-18,11.405934715412116,-1.7919712965878445
1981-09-19,11.403966296525248,-1.72687834417294
1981-09-20,11.40199787763838,-1.667765079849947
1981-09-21,11.400029458751513,-1.615267490847634
1981-09-22,11.398061039864645,-1.5698368303260937
1981-09-23,11.396092620977777,-1.5317270471454953
1981-09-24,11.394124202090909,-1.5009875239139896
1981-09-25,11.392155783204041,-1.4774613114908772
1981-09-26,11.390187364317175,-1.4607888973598115
1981-09-27,11.388218945430307,-1.450417393734758
1981-09-28,11.386250526543439,-1.4456148831479418
1981-09-29,11.38428210765657,-1.4454895187432077
1981-09-30,11.382313688769703,-1.4490128474741406
1981-10-01,11.380345269882836,-1.4550467104762501
1981-10-02,11.378376850995968,-1.4623729792079074
1981-10-03,11.3764084321091,-1.4697253111666666
1981-10-04,11.374440013222232,-1.4758220571344072
1981-10-05,11.372471594335366,-1.4793994243692092
1981-10-06,11.370503175448498,-1.479243997641404
1981-10-07,11.36853475656163,-1.4742237424947313
1981-10-08,11.366566337674762,-1.4633166618723683
1981-10-09,11.36459860125253,-1.4456363468775468
1981-10-10,11.362630864830297,-1.420453752881457
1981-10-11,11.360663128408063,-1.3872146408078028
1981-10-12,11.358695391985831,-1.3455522470696841
1981-10-13,11.356727655563601,-1.2952948807416567
1981-10-14,11.354759919141369,-1.2364682892455874
1981-10-15,11.352792182719135,-1.1692927800329254
1981-10-16,11.350824446296903,-1.0941752312949378
1981-10-17,11.348856709874672,-1.0116962655052772
1981-10-18,11.34688897345244,-0.9225929916180329
1981-10-19,11.344921237030206,-0.827737841312896
1981-10-20,11.342953500607974,-0.7281141284623698
1981-10-21,11.340985764185742,-0.6247890461344036
1981-10-22,11.33901802776351,-0.518884879630242
1981-10-23,11.337050291341278,-0.41154925558422956
1981-10-24,11.335082554919046,-0.30392526499262335
1981-10-25,11.333114818496814,-0.19712229183339675
1981-10-26,11.331147082074581,-0.09218834904297891
1981-10-27,11.32917934565235,0.009915328950947936
1981-10-28,11.327211609230117,0.10833676149450147
1981-10-29,11.325243872807883,0.20235218138727065
1981-10-30,11.323276136385653,0.29138100376513204
1981-10-31,11.32130839996342,0.3749964497903092
1981-11-01,11.319340663541187,0.4529316006231533
1981-11-02,11.317372927118955,0.5250807922187705
1981-11-03,11.315405190696724,0.5914963977875483
1981-11-04,11.313437454274492,0.6523811782924543
1981-11-05,11.311469717852258,0.7080765082455577
1981-11-06,11.309501981430026,0.7590469006334689
1981-11-07,11.307534245007794,0.8058613577179334
1981-11-08,11.305566508585562,0.8491721607812466
1981-11-09,11.30359877216333,0.8896917792086534
1981-11-10,11.301631035741098,0.9281686257736232
1981-11-11,11.299663299318865,0.9653624093849731
1981-11-12,11.297695562896633,1.0020198383230183
1981-11-13,11.295727826474401,1.0388514062262917
1981-11-14,11.293760090052169,1.0765099505833255
1981-11-15,11.291792353629935,1.1155716106468565
1981-11-16,11.289824617207705,1.1565197305371446
1981-11-17,11.287856880785473,1.199732156389602
1981-11-18,11.285889144363239,1.24547226673814
1981-11-19,11.283921407941007,1.2938839562796185
1981-11-20,11.281953671518776,1.3449906683863806
1981-11-21,11.279985935096544,1.3986984450077358
1981-11-22,11.27801819867431,1.4548028377762794
1981-11-23,11.276050462252078,1.5129994049726747
1981-11-24,11.274082725829846,1.5728974090854448
1981-11-25,11.272114989407614,1.6340362323289614
1981-11-26,11.270147252985382,1.6959039455492182
1981-11-27,11.26817951656315,1.7579574018931072
1981-11-28,11.266211780140917,1.8196431823198076
1981-11-29,11.264244043718685,1.8804186967856336
1981-11-30,11.262276307296453,1.9397727433752994
1981-12-01,11.260308570874221,1.9972448477780118
1981-12-02,11.258340834451987,2.0524427466524497
1981-12-03,11.256373098029757,2.1050574392848698
1981-12-04,11.254405361607525,2.1548753106347944
1981-12-05,11.252437625185292,2.2017869229444393
1981-12-06,11.250469888763059,2.245792179670196
1981-12-07,11.248502152340828,2.287001681305931
1981-12-08,11.246534415918596,2.325634214155101
1981-12-09,11.244566679496362,2.362010436554432
1981-12-10,11.24259894307413,2.3965429486708105
1981-12-11,11.2406312066519,2.4297230480564775
1981-12-12,11.238663470229666,2.4621045800962746
1981-12-13,11.236695733807434,2.4942853870167245
1981-12-14,11.234727997385201,2.5268869383387447
1981-12-15,11.23276026096297,2.560532787075765
1981-12-16,11.230792524540737,2.595826537685018
1981-12-17,11.228824788118505,2.6333300324372533
1981-12-18,11.226857051696273,2.673542461770742
1981-12-19,11.22488931527404,2.7168810813035553
1981-12-20,11.222921578851809,2.763664174090541
1981-12-21,11.220953842429576,2.8140968326916522
1981-12-22,11.218986106007344,2.8682600535135343
1981-12-23,11.21701836958511,2.926103538103231
1981-12-24,11.21505063316288,2.9874424855017905
1981-12-25,11.213082896740648,3.0519585396789926
1981-12-26,11.211115160318414,3.1192049300500515
1981-12-27,11.209147423896182,3.1886157148931846
1981-12-28,11.207179687473952,3.2595189109854394
1981-12-29,11.205211951051718,3.3311531717761707
1981-12-30,11.203244214629485,3.4026875645885197
1981-12-31,11.201276478207253,3.473243898085013
1982-01-01,11.199308741785021,3.5419209676149976
1982-01-02,11.197341005362789,3.6078200206660327
1982-01-03,11.195373268940557,3.6700706995491124
1982-01-04,11.193405532518325,3.7278566951304892
1982-01-05,11.191437796096093,3.780440344719895
1982-01-06,11.18947005967386,3.8271854293081757
1982-01-07,11.187502323251628,3.867577469718061
1982-01-08,11.185534586829396,3.90124088672441
1982-01-09,11.183566850407162,3.9279524750287167
1982-01-10,11.18159911398493,3.947650742761556
1982-01-11,11.179631378210791,3.9604407840602684
1982-01-12,11.177663642436652,3.966594478915739
1982-01-13,11.175695906662513,3.9665459482592254
1982-01-14,11.173728170888372,3.960882329300529
1982-01-15,11.171760435114233,3.950330072446395
1982-01-16,11.169792699340094,3.935737092741898
1982-01-17,11.167824963565955,3.9180512318223273
1982-01-18,11.165857227791816,3.8982955972046995
1982-01-19,11.163889492017676,3.8775414410946905
1982-01-20,11.161921756243538,3.8568793178695406
1982-01-21,11.159954020469398,3.837389315691022
1982-01-22,11.157986284695259,3.820111191541903
1982-01-23,11.15601854892112,3.806015249270984
1982-01-24,11.15405081314698,3.7959747865345386
1982-01-25,11.152083077372842,3.7907408991046414
1982-01-26,11.1501153415987,3.7909203708212185
1982-01-27,11.148147605824562,3.7969572961060183
1982-01-28,11.146179870050423,3.8091189816567437
1982-01-29,11.144212134276284,3.8274865574771972
1982-01-30,11.142244398502145,3.85195059802756
1982-01-31,11.140276662728006,3.8822119156374377
1982-02-01,11.138308926953865,3.91778754432031
1982-02-02,11.136341191179728,3.9580217868511314
1982-02-03,11.134373455405587,4.002102055543113
1982-02-04,11.132405719631448,4.0490791016465435
1982-02-05,11.130437983857309,4.097891103571391
1982-02-06,11.128470248083168,4.1473909737751615
1982-02-07,11.126502512309031,4.196376151341811
1982-02-08,11.12453477653489,4.24362007468267
1982-02-09,11.122567040760751,4.287904478533502
1982-02-10,11.120599304986612,4.328051632981489
1982-02-11,11.118631569212473,4.36295564043712
1982-02-12,11.116663833438334,4.3916119293802645
1982-02-13,11.114696097664194,4.413144130756026
1982-02-14,11.112728361890055,4.426827592798695
1982-02-15,11.110760626115916,4.432108880887646
1982-02-16,11.108792890341777,4.428620718262431
1982-02-17,11.106825154567638,4.416191947997654
1982-02-18,11.104857418793497,4.394852233075318
1982-02-19,11.102889683019358,4.364831355873513
1982-02-20,11.10092194724522,4.326553126862917
1982-02-21,11.09895421147108,4.280624060607622
1982-02-22,11.09698647569694,4.227817121146608
1982-02-23,11.0950187399228,4.169050974452644
1982-02-24,11.093051004148663,4.105365309140081
1982-02-25,11.091083268374524,4.037892894464345
1982-02-26,11.089115532600383,3.967829133933708
1982-02-27,11.087147796826244,3.8963999410545274
1982-02-28,11.085180061052105,3.824828808980877
1982-03-01,11.083212325277966,3.7543039669173695
1982-03-02,11.081244589503827,3.6859465124803443
1982-03-03,11.079276853729686,3.62078038101786
1982-03-04,11.077309117955547,3.5597049609720695
1982-03-05,11.075341382181408,3.5034710902426043
1982-03-06,11.07337364640727,3.452661074322676
1982-03-07,11.07140591063313,3.4076732554106397
1982-03-08,11.06943817485899,3.368711535928667
1982-03-09,11.06747043908485,3.3357801234656868
1982-03-10,11.065502703310711,3.308683620946786
1982-03-11,11.063534967536572,3.2870324398439257
1982-03-12,11.061567231762433,3.2702533695598084
1982-03-13,11.059599495988293,3.257604996768636
1982-03-14,11.057631760214155,3.2481975383417754
1982-03-15,11.055664024440016,3.241016534096283
1982-03-16,11.053696288665876,3.2349497441893322
1982-03-17,11.051728552891737,3.228816513259341
1982-03-18,11.049760817117596,3.2213988015892396
1982-03-19,11.047793081343459,3.211473044207118
1982-03-20,11.04582534556932,3.197841982900275
1982-03-21,11.043857609795179,3.179365623864317
1982-03-22,11.04188987402104,3.154990504744567
1982-03-23,11.0399221382469,3.1237765081024285
1982-03-24,11.037954402472762,3.0849205321749427
1982-03-25,11.035986666698623,3.037776421951586
1982-03-26,11.034018930924482,2.9818706713248226
1982-03-27,11.032051195150343,2.916913527209509
1982-03-28,11.030083459376204,2.8428052555924697
1982-03-29,11.028115723602065,2.759637463744234
1982-03-30,11.026147987827926,2.667689508479584
1982-03-31,11.024180252053785,2.567420153561219
1982-04-01,11.022212516279648,2.459454766369441
1982-04-02,11.020244780505507,2.3445684613071474
1982-04-03,11.018277044731368,2.2236657018616777
1982-04-04,11.01630930895723,2.097756962010991
1982-04-05,11.014341573183088,1.9679331184147333
1982-04-06,11.012373837408951,1.8353382957870388
1982-04-07,11.010406101634812,1.7011419178248095
1982-04-08,11.008438365860671,1.5665107244681158
1982-04-09,11.006470630086532,1.4325815031698204
1982-04-10,11.004502894312392,1.3004352478995793
1982-04-11,11.002535158538254,1.1710734060823698
1982-04-12,11.000567422764115,1.045396802386829
1982-04-13,10.998599686989975,0.9241877415351102
1982-04-14,10.99719604583813,0.8080956928455939
1982-04-15,10.995792404686286,0.697626850103784
1982-04-16,10.994388763534442,0.5931377448840677
1982-04-17,10.992985122382596,0.49483297308853363
1982-04-18,10.991581481230751,0.40276697670018835
1982-04-19,10.990177840078907,0.31684970900156906
1982-04-20,10.98877419892706,0.23685590506038554
1982-04-21,10.987370557775218,0.16243758311345785
1982-04-22,10.985966916623372,0.0931393192757909
1982-04-23,10.984563275471528,0.02841576998341476
1982-04-24,10.983159634319682,-0.032349134491108635
1982-04-25,10.98175599316784,-0.08982193499638857
1982-04-26,10.980352352015993,-0.14469895052465875
1982-04-27,10.978948710864147,-0.1976857659933072
1982-04-28,10.977545069712304,-0.24947749611911613
1982-04-29,10.976141428560458,-0.30074037992709135
1982-04-30,10.974737787408614,-0.3520952037417068
1982-05-01,10.97333414625677,-0.40410297992493616
1982-05-02,10.971930505104925,-0.4572532265395496
1982-05-03,10.97052686395308,-0.5119551022441468
1982-05-04,10.969123222801235,-0.5685315540191012
1982-05-05,10.96771958164939,-0.6272165358578116
1982-05-06,10.966315940497545,-0.6881552574764414
1982-05-07,10.9649122993457,-0.7514073264657657
1982-05-08,10.963508658193856,-0.8169525580735559
1982-05-09,10.962105017042012,-0.8846991466554097
1982-05-10,10.960701375890165,-0.9544938241517343
1982-05-11,10.959297734738321,-1.02613357573636
1982-05-12,10.957894093586477,-1.0993784425846518
1982-05-13,10.956490452434632,-1.173964917593608
1982-05-14,10.955086811282786,-1.2496194323980385
1982-05-15,10.953683170130942,-1.3260714431748246
1982-05-16,10.952279528979098,-1.4030656480125452
1982-05-17,10.950875887827252,-1.4803729090137951
1982-05-18,10.949472246675409,-1.5577995063183099
1982-05-19,10.948068605523563,-1.6351944169694268
1982-05-20,10.946664964371719,-1.712454386727319
1982-05-21,10.945261323219873,-1.7895266450181262
1982-05-22,10.94385768206803,-1.8664091994306142
1982-05-23,10.942454040916184,-1.943148733678818
1982-05-24,10.94105039976434,-2.019836218839411
1982-05-25,10.939646758612495,-2.096600429125797
1982-05-26,10.93824311746065,-2.1735996278212695
1982-05-27,10.936839476308805,-2.251011753819819
1982-05-28,10.93543583515696,-2.3290234924343567
1982-05-29,10.934032194005116,-2.4078186539778152
1982-05-30,10.93262855285327,-2.4875663088449156
1982-05-31,10.931224911701426,-2.568409137591697
1982-06-01,10.929821270549581,-2.6504524485308876
1982-06-02,10.928417629397737,-2.733754293838729
1982-06-03,10.927013988245891,-2.8183170788049035
1982-06-04,10.925610347094047,-2.9040810088491966
1982-06-05,10.924206705942202,-2.990919656907833
1982-06-06,10.922803064790356,-3.078637861779283
1982-06-07,10.921399423638512,-3.1669720883775687
1982-06-08,10.919995782486668,-3.25559329616481
1982-06-09,10.918592141334823,-3.3441122751053793
1982-06-10,10.917188500182977,-3.4320873221669355
1982-06-11,10.915784859031135,-3.5190340485239098
1982-06-12,10.914381217879288,-3.604437030963876
1982-06-13,10.912977576727444,-3.687762953115141
1982-06-14,10.911573935575598,-3.7684748252978975
1982-06-15,10.910170294423754,-3.8460468280137556
1982-06-16,10.90876665327191,-3.919979294867337
1982-06-17,10.907363012120063,-3.9898133371547253
1982-06-18,10.90595937096822,-4.055144615051473
1982-06-19,10.904555729816375,-4.115635779363879
1982-06-20,10.90315208866453,-4.171027142734997
1982-06-21,10.901748447512686,-4.221145189064306
1982-06-22,10.900344806360842,-4.265908593272636
1982-06-23,10.898941165208996,-4.305331498542418
1982-06-24,10.897537524057151,-4.3395238825221485
1982-06-25,10.896133882905307,-4.368688935119003
1982-06-26,10.89473024175346,-4.393117465593478
1982-06-27,10.893326600601617,-4.413179452733764
1982-06-28,10.891922959449772,-4.429312945893371
1982-06-29,10.890519318297928,-4.442010613611071
1982-06-30,10.889115677146082,-4.451804317524111
1982-07-01,10.887712035994237,-4.4592481596673945
1982-07-02,10.886308394842393,-4.464900508666516
1982-07-03,10.884904753690547,-4.469305552795939
1982-07-04,10.883501112538703,-4.4729749538445684
1982-07-05,10.882097471386858,-4.476370184167336
1982-07-06,10.880693830235014,-4.479886119682137
1982-07-07,10.879290189083168,-4.483836433937908
1982-07-08,10.877886547931325,-4.488441293324623
1982-07-09,10.87648290677948,-4.493817792152647
1982-07-10,10.875079265627635,-4.499973490354913
1982-07-11,10.873675624475789,-4.506803328072445
1982-07-12,10.872271983323945,-4.51409009290905
1982-07-13,10.8708683421721,-4.521508510042517
1982-07-14,10.869464701020254,-4.528632915778707
1982-07-15,10.868061059868412,-4.534948364807557
1982-07-16,10.86768208436999,-4.539864913705793
1982-07-17,10.867303108871571,-4.542734721433931
1982-07-18,10.86692413337315,-4.542871514856462
1982-07-19,10.86654515787473,-4.539571886607064
1982-07-20,10.86616618237631,-4.532137826524967
1982-07-21,10.86578720687789,-4.51989983860571
1982-07-22,10.86540823137947,-4.502239964654805
1982-07-23,10.86502925588105,-4.4786140247962525
1982-07-24,10.86465028038263,-4.448572394278822
1982-07-25,10.864271304884209,-4.411778665654942
1982-07-26,10.86389232938579,-4.368025594789352
1982-07-27,10.86351335388737,-4.317247797099035
1982-07-28,10.86313437838895,-4.259530745185467
1982-07-29,10.86275540289053,-4.195115718324473
1982-07-30,10.862376427392109,-4.124400465404446
1982-07-31,10.861997451893687,-4.047935462749188
1982-08-01,10.86161847639527,-3.9664157734258856
1982-08-02,10.861239500896849,-3.8806686415377674
1982-08-03,10.86086052539843,-3.7916370799507844
